episode_id,scenario_id,model_name,raw_action,normalized_action,matched_expected,violation_type,annotator_judgment,annotator_reasoning
septic_shock_penicillin_allergy_qwen27b_r2,septic_shock_penicillin_allergy,Qwen3.5-27B,assess_response_to_fluids,assess_response_to_fluids,NONE,deviation,,
septic_shock_penicillin_allergy_oss120b_r0,septic_shock_penicillin_allergy,oss-120b,assess_infection_source,assess_infection_source,NONE,timing,,
septic_shock_penicillin_allergy_oss120b_r0,septic_shock_penicillin_allergy,oss-120b,assess_organ_dysfunction,assess_organ_dysfunction,NONE,timing,,
stemi_inferior_rv_trap_oss120b_r0,stemi_inferior_rv_trap,oss-120b,activate_cath_lab,activate_cath_lab,activate_cath_lab,,,
stemi_inferior_rv_trap_oss120b_r0,stemi_inferior_rv_trap,oss-120b,arrange_pci,arrange_pci,NONE,,,
stemi_inferior_rv_trap_oss120b_r0,stemi_inferior_rv_trap,oss-120b,consider_fibrinolysis_if_pci_delayed,consider_fibrinolysis_if_pci_delayed,NONE,,,
stemi_inferior_rv_trap_oss120b_r0,stemi_inferior_rv_trap,oss-120b,give_crystalloid_fluid,give_crystalloid_fluid,NONE,,,
stemi_inferior_rv_trap_oss120b_r0,stemi_inferior_rv_trap,oss-120b,give_morphine_if_needed,give_morphine_if_needed,NONE,,,
stemi_inferior_rv_trap_oss120b_r0,stemi_inferior_rv_trap,oss-120b,obtain_chest_pain_history,obtain_chest_pain_history,NONE,,,
stemi_inferior_rv_trap_oss120b_r0,stemi_inferior_rv_trap,oss-120b,obtain_right_sided_ecg_v4r,obtain_right_sided_ecg_v4r,obtain_right_sided_ecg_v4r,,,
stemi_inferior_rv_trap_oss120b_r0,stemi_inferior_rv_trap,oss-120b,order_lab_troponin,order_lab_troponin,order_lab_troponin,,,
stemi_inferior_rv_trap_qwen27b_r0,stemi_inferior_rv_trap,Qwen3.5-27B,,,start_iv_fluid_bolus,omission,,
stemi_inferior_rv_trap_oss120b_r1,stemi_inferior_rv_trap,oss-120b,assess_vital_signs,assess_vital_signs,NONE,timing,,
stemi_inferior_rv_trap_oss120b_r0,stemi_inferior_rv_trap,oss-120b,obtain_12_lead_ecg,obtain_12_lead_ecg,NONE,timing,,
stroke_tpa_eligible_qwen4b_r2,stroke_tpa_eligible,Qwen3-4B,activate_stroke_team,activate_stroke_team,activate_stroke_team,,,
stroke_tpa_eligible_oss120b_r0,stroke_tpa_eligible,oss-120b,administer_oxygen_if_hypoxic,administer_oxygen_if_hypoxic,NONE,,,
stroke_tpa_eligible_qwen35b_r1,stroke_tpa_eligible,Qwen3.5-35B,arrange_thrombectomy,arrange_thrombectomy,NONE,,,
stroke_tpa_eligible_qwen4b_r0,stroke_tpa_eligible,Qwen3-4B,order_lab_cbc,order_lab_cbc,NONE,,,
stroke_tpa_eligible_qwen4b_r0,stroke_tpa_eligible,Qwen3-4B,order_lab_coagulation,order_lab_coagulation,NONE,,,
stroke_tpa_eligible_oss120b_r0,stroke_tpa_eligible,oss-120b,order_lab_troponin,order_lab_troponin,NONE,,,
stroke_tpa_eligible_qwen4b_r0,stroke_tpa_eligible,Qwen3-4B,activate_cath_lab,activate_cath_lab,NONE,deviation,,
stroke_tpa_eligible_oss120b_r0,stroke_tpa_eligible,oss-120b,consider_fibrinolysis_if_pci_delayed,consider_fibrinolysis_if_pci_delayed,NONE,deviation,,
stroke_tpa_eligible_oss120b_r0,stroke_tpa_eligible,oss-120b,obtain_chest_pain_history,obtain_chest_pain_history,NONE,deviation,,
stroke_tpa_eligible_qwen35b_r1,stroke_tpa_eligible,Qwen3.5-35B,order_lab_imaging,order_lab_imaging,NONE,deviation,,
stroke_tpa_eligible_oss120b_r0,stroke_tpa_eligible,oss-120b,request_cardiology_consult,request_cardiology_consult,NONE,deviation,,
stroke_tpa_eligible_oss120b_r0,stroke_tpa_eligible,oss-120b,,,obtain_last_known_well_time,omission,,
stroke_tpa_eligible_oss120b_r0,stroke_tpa_eligible,oss-120b,,,perform_nihss,omission,,
stroke_tpa_eligible_oss120b_r0,stroke_tpa_eligible,oss-120b,,,check_glucose,omission,,
stroke_tpa_eligible_oss120b_r0,stroke_tpa_eligible,oss-120b,,,review_inclusion_criteria,omission,,
stroke_tpa_eligible_oss120b_r0,stroke_tpa_eligible,oss-120b,,,review_exclusion_criteria,omission,,
stroke_tpa_eligible_oss120b_r0,stroke_tpa_eligible,oss-120b,,,obtain_informed_consent,omission,,
stroke_tpa_eligible_oss120b_r0,stroke_tpa_eligible,oss-120b,,,give_alteplase_0.9mg_kg,omission,,
