rule_id,graph,guideline,node,severity,effect_type,condition,actions,clinical_question,expected_answer,evidence_cited,clinician_agrees,clinician_notes
ASTHMA-SEVERE-MGSO4,gina_asthma_exacerbation,GINA Asthma Exacerbation Management,severe_treatment,HIGH,REQUIRED,patient.vitals.pef_percent < 25 or patient.vitals.spo2 < 92,give_magnesium_sulfate_iv,"Clinical scenario: patient.vitals.pef percent < 25 OR SpO2 < 92
Context: IV magnesium sulfate (2g over 20 min) reduces admissions in severe asthma with PEF <25% or SpO2 <92%; smooth muscle relaxation via calcium antagonism.
Question: Should the clinician give magnesium sulfate iv?
[ ] Yes, required  [ ] No, not needed  [ ] Depends (explain)","Yes, required","GINA 2024 Section 4.3; Kew KM, Cochrane 2014",,
ASTHMA-SEVERE-MGSO4-FORBIDDEN,gina_asthma_exacerbation,GINA Asthma Exacerbation Management,severe_treatment,HIGH,FORBIDDEN,patient.vitals.pef_percent < 25 or patient.vitals.spo2 < 92,"discharge_severe_exacerbation_without_mgso4, give_only_bronchodilator_in_life_threatening","Clinical scenario: patient.vitals.pef percent < 25 OR SpO2 < 92
Context: Life-threatening asthma requires IV MgSO4 as adjunct; bronchodilators alone are insufficient for severe exacerbation.
Question: Is it safe to discharge severe exacerbation without mgso4, give only bronchodilator in life threatening?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated",GINA 2024; severe/life-threatening exacerbation requires IV MgSO4 as adjunctive bronchodilator,,
ASTHMA-CONCURRENT-INFECTION-ABX-FORBIDDEN,gina_asthma_exacerbation,GINA Asthma Exacerbation Management,severe_treatment,HIGH,FORBIDDEN,'concurrent_pneumonia' in patient.comorbidities or 'concurrent_bacterial_infection' in patient.comorbidities,"give_fluoroquinolone_without_clear_indication, withhold_antibiotics_in_confirmed_pneumonia","Clinical scenario: patient has concurrent pneumonia OR patient has concurrent bacterial infection
Context: Antibiotics are only indicated for confirmed bacterial infection in asthma exacerbation; fluoroquinolone overuse promotes resistance.
Question: Is it safe to give fluoroquinolone without clear indication, withhold antibiotics in confirmed pneumonia?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated",GINA 2024; routine antibiotics for asthma exacerbation are not recommended unless clear bacterial infection is present,,
ASTHMA-NEARFATAL-NO-MUCOLYTICS,gina_asthma_exacerbation,GINA Asthma Exacerbation Management,near_fatal_treatment,HIGH,FORBIDDEN,True,give_mucolytics,"Clinical scenario: True
Context: Converted from unconditional: mucolytics are harmful in near-fatal asthma; worsen airway obstruction in critically ill patients
Question: Is it safe to give mucolytics?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated",GINA 2024 Section 4.3; mucolytics contraindicated in near-fatal asthma,,
ASTHMA-NEARFATAL-NO-SUCCINYLCHOLINE-HYPERKALEMIC,gina_asthma_exacerbation,GINA Asthma Exacerbation Management,near_fatal_treatment,HIGH,FORBIDDEN,'intubation_needed' in patient.comorbidities,"give_succinylcholine_if_hyperkalemic, use_rapid_sequence_with_histamine_releasers","Clinical scenario: patient has intubation needed
Context: Converted from unconditional: succinylcholine in hyperkalemic patients and histamine-releasing agents during RSI are contraindicated in asthma; use rocuronium and ketamine instead
Question: Is it safe to give succinylcholine if hyperkalemic, use rapid sequence with histamine releasers?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated",GINA 2024 Section 4.3; succinylcholine may worsen hyperkalemia; histamine releasers worsen bronchospasm,,
ASTHMA-INTUBATED-KETAMINE-PREFERRED,gina_asthma_exacerbation,GINA Asthma Exacerbation Management,near_fatal_treatment,HIGH,REQUIRED,'intubation_needed' in patient.comorbidities or state.severity_classification == 'near_fatal',give_ketamine_for_induction,"Clinical scenario: patient has intubation needed OR state.severity classification == 'near fatal'
Context: Ketamine is the preferred induction agent for RSI in status asthmaticus due to bronchodilatory properties; propofol and thiopental lack this advantage.
Question: Should the clinician give ketamine for induction?
[ ] Yes, required  [ ] No, not needed  [ ] Depends (explain)","Yes, required","GINA 2024 Section 4.3; Goyal S, Indian J Crit Care Med 2014",,
ASTHMA-PREGNANCY-NO-DEHYDRATION,gina_asthma_exacerbation,GINA Asthma Exacerbation Management,near_fatal_treatment,HIGH,FORBIDDEN,'pregnancy' in patient.comorbidities,"withhold_treatment, delay_treatment, restrict_fluid","Clinical scenario: patient has pregnancy
Context: Undertreated asthma in pregnancy causes fetal hypoxia; all standard acute treatments (SABA, steroids, oxygen) are safer than uncontrolled asthma.
Question: Is it safe to withhold treatment, delay treatment, restrict fluid?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated","GINA 2024 Section 5.6; Murphy VE, Respirology 2015",,
HTN-ACS-NO-RAPID-DROP,hypertensive_emergency,AHA/ACC 2017 Hypertension - Emergency Management,initial_assessment,HIGH,FORBIDDEN,'acute_coronary_syndrome' in patient.comorbidities,"drop_bp_below_120_systolic, give_aggressive_bp_lowering","Clinical scenario: patient has acute coronary syndrome
Context: Excessive BP lowering in ACS risks coronary hypoperfusion.
Question: Is it safe to drop bp below 120 systolic, give aggressive bp lowering?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated",AHA 2017; ESC ACS Guidelines,,
HTN-AKI-NO-AGGRESSIVE-BP,hypertensive_emergency,AHA/ACC 2017 Hypertension - Emergency Management,initial_assessment,HIGH,FORBIDDEN,'ckd' in str(patient.comorbidities),"give_nsaid, target_normal_bp_immediately, give_rapid_iv_bolus_antihypertensive, give_oral_antihypertensive_alone, reduce_bp_below_140_in_tpa_candidate","Clinical scenario: 'ckd' in str(patient.comorbidities)
Context: CKD patients need gentle BP reduction; aggressive lowering causes AKI.
Question: Is it safe to give nsaid, target normal bp immediately, give rapid iv bolus antihypertensive, give oral antihypertensive alone, reduce bp below 140 in tpa candidate?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated",AHA 2017; JNC 8,,
MENING-EMPIRIC-NO-ORAL-ONLY,idsa_meningitis,IDSA Bacterial Meningitis Management,empiric_antibiotics,HIGH,FORBIDDEN,True,give_oral_antibiotics_only,"Clinical scenario: True
Context: Converted from unconditional: oral antibiotics have insufficient CNS penetration for bacterial meningitis; IV administration is mandatory
Question: Is it safe to give oral antibiotics only?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated",IDSA 2024 Section 3; IV antibiotics required for CNS penetration,,
MENING-IMMUNOCOMP-LISTERIA,idsa_meningitis,IDSA Bacterial Meningitis Management,empiric_antibiotics,HIGH,REQUIRED,patient.age > 50 or 'immunocompromised' in patient.comorbidities or 'pregnancy' in patient.comorbidities or 'alcoholism' in patient.comorbidities,add_ampicillin_for_listeria,"Clinical scenario: patient age > 50 OR patient has immunocompromised OR patient has pregnancy OR patient has alcoholism
Context: Adults >50, immunocompromised, pregnant, or alcoholic patients require ampicillin to cover Listeria monocytogenes, which is resistant to cephalosporins.
Question: Should the clinician add ampicillin for listeria?
[ ] Yes, required  [ ] No, not needed  [ ] Depends (explain)","Yes, required","IDSA 2024 Table 3; Brouwer MC, NEJM 2006",,
MENING-IMMUNOCOMP-LISTERIA-FORBIDDEN,idsa_meningitis,IDSA Bacterial Meningitis Management,empiric_antibiotics,HIGH,FORBIDDEN,patient.age > 50 or 'immunocompromised' in patient.comorbidities or 'pregnancy' in patient.comorbidities or 'alcoholism' in patient.comorbidities,"omit_ampicillin_in_immunocompromised_meningitis, give_ceftriaxone_only_in_immunocompromised","Clinical scenario: patient age > 50 OR patient has immunocompromised OR patient has pregnancy OR patient has alcoholism
Context: Immunocompromised patients need ampicillin for Listeria coverage; ceftriaxone alone misses this pathogen entirely.
Question: Is it safe to omit ampicillin in immunocompromised meningitis, give ceftriaxone only in immunocompromised?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated",IDSA Meningitis 2004; Listeria requires ampicillin; cephalosporins have no Listeria activity,,
MENING-DEXA-NO-AFTER-ABX,idsa_meningitis,IDSA Bacterial Meningitis Management,adjunctive_therapy,HIGH,FORBIDDEN,'suspected_pneumococcal' in patient.presentation,give_dexamethasone_after_antibiotics,"Clinical scenario: 'suspected pneumococcal' in patient.presentation
Context: Converted from unconditional: dexamethasone given after antibiotics provides no benefit in pneumococcal meningitis; must be before or simultaneous with first antibiotic dose
Question: Is it safe to give dexamethasone after antibiotics?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated","IDSA 2024 Section 4; de Gans J, NEJM 2002",,
MENING-DEXA-NO-ORAL,idsa_meningitis,IDSA Bacterial Meningitis Management,adjunctive_therapy,HIGH,FORBIDDEN,True,give_dexamethasone_oral,"Clinical scenario: True
Context: Converted from unconditional: oral dexamethasone has unpredictable absorption in acute meningitis; IV route ensures reliable CNS anti-inflammatory effect
Question: Is it safe to give dexamethasone oral?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated",IDSA 2024 Section 4; IV route required for meningitis dosing,,
MENING-DEXA-BEFORE-ABX,idsa_meningitis,IDSA Bacterial Meningitis Management,adjunctive_therapy,HIGH,BEFORE,'suspected_pneumococcal' in patient.presentation or 'gram_positive_diplococci' in patient.labs,"give_dexamethasone_iv, give_empiric_antibiotics","Clinical scenario: 'suspected pneumococcal' in patient.presentation OR 'gram positive diplococci' in patient.labs
Context: Dexamethasone must be given BEFORE or simultaneously with the first antibiotic dose to be effective; giving it after antibiotics provides no benefit.
Question: Is the ordering/timing constraint (give dexamethasone iv, give empiric antibiotics) clinically appropriate?
[ ] Yes, correct  [ ] No, incorrect  [ ] Depends (explain)","Yes, correct","IDSA 2024 Section 4.1; de Gans J, NEJM 2002",,
MENING-DEXAMETHASONE-TIMING,idsa_meningitis,IDSA Bacterial Meningitis Management,adjunctive_therapy,HIGH,REQUIRED,'bacterial_meningitis' in patient.presentation,give_dexamethasone_iv,"Clinical scenario: 'bacterial meningitis' in patient.presentation
Context: In adults with suspected bacterial meningitis, dexamethasone should be given empirically and discontinued if non-pneumococcal pathogen identified.
Question: Should the clinician give dexamethasone iv?
[ ] Yes, required  [ ] No, not needed  [ ] Depends (explain)","Yes, required","IDSA 2024 Section 4.1; van de Beek D, Lancet Neurol 2012",,
MENING-DEXAMETHASONE-TIMING-FORBIDDEN,idsa_meningitis,IDSA Bacterial Meningitis Management,adjunctive_therapy,HIGH,FORBIDDEN,'bacterial_meningitis' in patient.presentation,"give_dexamethasone_after_antibiotics_in_meningitis, delay_dexamethasone_for_culture_in_meningitis","Clinical scenario: 'bacterial meningitis' in patient.presentation
Context: Dexamethasone given after antibiotics loses anti-inflammatory benefit; must precede or coincide with first antibiotic dose.
Question: Is it safe to give dexamethasone after antibiotics in meningitis, delay dexamethasone for culture in meningitis?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated","IDSA Meningitis 2004; de Gans J, NEJM 2002; dexamethasone must be given before or with first antibiotic dose",,
AKI-NSAID-STOP,kdigo_aki_full,KDIGO AKI 2012 Full,initial_assessment,HIGH,REQUIRED,'nsaid' in patient.medications or 'ibuprofen' in patient.medications,"discontinue_nsaid, discontinue_nephrotoxins","Clinical scenario: patient is on nsaid OR patient is on ibuprofen
Context: NSAIDs cause afferent arteriole vasoconstriction worsening AKI.
Question: Should the clinician discontinue nsaid, discontinue nephrotoxins?
[ ] Yes, required  [ ] No, not needed  [ ] Depends (explain)","Yes, required","KDIGO AKI 2012, Section 3.1.1",,
AKI-NSAID-STOP-FORBIDDEN,kdigo_aki_full,KDIGO AKI 2012 Full,initial_assessment,HIGH,FORBIDDEN,'nsaid' in patient.medications or 'ibuprofen' in patient.medications,"give_nsaid_in_aki, give_cox2_inhibitor_in_aki","Clinical scenario: patient is on nsaid OR patient is on ibuprofen
Context: NSAIDs and COX-2 inhibitors reduce renal blood flow via prostaglandin inhibition; contraindicated in active AKI.
Question: Is it safe to give nsaid in aki, give cox2 inhibitor in aki?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated","KDIGO AKI 2012, Section 3.1.1; NSAIDs/COX-2 inhibitors cause afferent arteriole vasoconstriction worsening AKI",,
AKI-ACEI-HOLD,kdigo_aki_full,KDIGO AKI 2012 Full,initial_assessment,HIGH,REQUIRED,'ace_inhibitor' in patient.medications or 'arb' in patient.medications,"hold_ace_inhibitor, hold_arb","Clinical scenario: patient is on ace inhibitor OR patient is on arb
Context: RAAS inhibitors reduce GFR further in acute kidney injury.
Question: Should the clinician hold ace inhibitor, hold arb?
[ ] Yes, required  [ ] No, not needed  [ ] Depends (explain)","Yes, required","KDIGO AKI 2012, Section 3.1.2",,
AKI-ACEI-HOLD-FORBIDDEN,kdigo_aki_full,KDIGO AKI 2012 Full,initial_assessment,HIGH,FORBIDDEN,'ace_inhibitor' in patient.medications or 'arb' in patient.medications,"give_ace_inhibitor_in_aki, give_arb_in_aki, start_new_raas_inhibitor_in_aki","Clinical scenario: patient is on ace inhibitor OR patient is on arb
Context: ACE inhibitors and ARBs reduce efferent arteriolar tone; initiating or continuing RAAS blockade in AKI worsens injury.
Question: Is it safe to give ace inhibitor in aki, give arb in aki, start new raas inhibitor in aki?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated","KDIGO AKI 2012, Section 3.1.2; RAAS inhibitors reduce efferent arteriole tone lowering GFR further in AKI",,
AKI-METFORMIN-HOLD,kdigo_aki_full,KDIGO AKI 2012 Full,initial_assessment,HIGH,REQUIRED,'metformin' in patient.medications,hold_metformin,"Clinical scenario: patient is on metformin
Context: Metformin accumulation in AKI causes fatal lactic acidosis.
Question: Should the clinician hold metformin?
[ ] Yes, required  [ ] No, not needed  [ ] Depends (explain)","Yes, required",KDIGO AKI 2012; FDA Label,,
AKI-METFORMIN-HOLD-FORBIDDEN,kdigo_aki_full,KDIGO AKI 2012 Full,initial_assessment,HIGH,FORBIDDEN,'metformin' in patient.medications,"continue_metformin_in_aki, give_metformin_in_renal_failure","Clinical scenario: patient is on metformin
Context: Metformin is renally cleared; accumulation in AKI causes severe lactic acidosis with high mortality.
Question: Is it safe to continue metformin in aki, give metformin in renal failure?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated",KDIGO AKI 2012; FDA Black Box Warning; metformin accumulation in AKI causes fatal lactic acidosis (mortality 30-50%),,
AKI-RHABDO-BICARB-FLUID,kdigo_aki_full,KDIGO AKI 2012 Full,initial_assessment,HIGH,REQUIRED,'rhabdomyolysis' in patient.comorbidities,"give_aggressive_iv_fluid, give_sodium_bicarbonate_drip","Clinical scenario: patient has rhabdomyolysis
Context: Rhabdomyolysis requires aggressive volume expansion and alkalinization.
Question: Should the clinician give aggressive iv fluid, give sodium bicarbonate drip?
[ ] Yes, required  [ ] No, not needed  [ ] Depends (explain)","Yes, required","KDIGO AKI 2012; Bosch X, NEJM 2009",,
AKI-HEPATORENAL-ALBUMIN,kdigo_aki_full,KDIGO AKI 2012 Full,initial_assessment,HIGH,REQUIRED,'hepatorenal_syndrome' in patient.comorbidities or ('cirrhosis' in patient.comorbidities and 'aki' in str(patient.comorbidities)),"give_albumin_infusion, consult_hepatology","Clinical scenario: patient has hepatorenal syndrome OR (patient has cirrhosis AND 'aki' in str(patient.comorbidities))
Context: Hepatorenal syndrome requires albumin expansion and hepatology consult.
Question: Should the clinician give albumin infusion, consult hepatology?
[ ] Yes, required  [ ] No, not needed  [ ] Depends (explain)","Yes, required",KDIGO AKI 2012; EASL Hepatorenal 2018,,
AKI-HEPATORENAL-ALBUMIN-FORBIDDEN,kdigo_aki_full,KDIGO AKI 2012 Full,initial_assessment,HIGH,FORBIDDEN,'hepatorenal_syndrome' in patient.comorbidities or ('cirrhosis' in patient.comorbidities and 'aki' in str(patient.comorbidities)),"give_nsaid_in_hepatorenal, give_aminoglycoside_in_hepatorenal","Clinical scenario: patient has hepatorenal syndrome OR (patient has cirrhosis AND 'aki' in str(patient.comorbidities))
Context: NSAIDs and aminoglycosides are nephrotoxic; in hepatorenal syndrome they accelerate renal failure progression.
Question: Is it safe to give nsaid in hepatorenal, give aminoglycoside in hepatorenal?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated",KDIGO AKI 2012; EASL Hepatorenal 2018; nephrotoxins compound renal injury in hepatorenal syndrome,,
AKI-RHABDO-NO-LR,kdigo_aki_full,KDIGO AKI 2012 Full,initial_assessment,HIGH,FORBIDDEN,'rhabdomyolysis' in patient.comorbidities,"give_lactated_ringer, give_potassium_containing_fluid","Clinical scenario: patient has rhabdomyolysis
Context: Rhabdomyolysis causes hyperkalemia; avoid potassium-containing fluids like LR.
Question: Is it safe to give lactated ringer, give potassium containing fluid?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated","KDIGO AKI 2012; Bosch X, NEJM 2009",,
AKI-STAGE1-AMINOGLYCOSIDE-SPECIFIC,kdigo_aki_full,KDIGO AKI 2012 Full,initial_assessment,HIGH,FORBIDDEN,"patient.labs.get('creatinine', 0.8) > 1.2","give_aminoglycoside_without_tdm_in_stage1_aki, give_gentamicin_empiric_without_renal_dosing","Clinical scenario: patient.labs.get('creatinine', 0.8) > 1.2
Context: Aminoglycosides in Stage 1 AKI require therapeutic drug monitoring; empiric dosing without renal adjustment causes further injury.
Question: Is it safe to give aminoglycoside without tdm in stage1 aki, give gentamicin empiric without renal dosing?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated",KDIGO AKI 2012 Section 3.1; aminoglycosides without TDM in AKI compound nephrotoxicity,,
AKI-STAGE2-CONTRAST-SPECIFIC,kdigo_aki_full,KDIGO AKI 2012 Full,initial_assessment,HIGH,FORBIDDEN,"patient.labs.get('egfr', 90) < 45","give_iodinated_contrast_without_prep_in_aki_stage2, order_ct_with_contrast_without_nephrology_consult_in_aki","Clinical scenario: patient.labs.get('egfr', 90) < 45
Context: Contrast administration in AKI Stage 2 without hydration and preparation significantly worsens renal injury.
Question: Is it safe to give iodinated contrast without prep in aki stage2, order ct with contrast without nephrology consult in aki?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated",KDIGO AKI 2012 Section 3.2; contrast in AKI Stage 2 without preparation causes further renal injury,,
AKI-STAGE1-NO-AMINOGLYCOSIDE-UNMONITORED,kdigo_aki_full,KDIGO AKI 2012 Full,aki_stage_1_management,HIGH,FORBIDDEN,True,give_aminoglycoside_without_monitoring,"Clinical scenario: True
Context: Converted from unconditional: aminoglycosides without therapeutic drug monitoring compound nephrotoxicity in AKI
Question: Is it safe to give aminoglycoside without monitoring?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated",KDIGO AKI 2012 Section 3.1; aminoglycosides are nephrotoxic and require TDM in AKI,,
AKI-STAGE2-NO-CONTRAST-UNPREPPED,kdigo_aki_full,KDIGO AKI 2012 Full,aki_stage_2_management,HIGH,FORBIDDEN,"patient.labs.get('egfr', 90) < 45",give_contrast_without_preparation,"Clinical scenario: patient.labs.get('egfr', 90) < 45
Context: Converted from unconditional: contrast administration without preparation (hydration, low-osmolar agent) is harmful when eGFR <45 in AKI Stage 2
Question: Is it safe to give contrast without preparation?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated",KDIGO AKI 2012 Section 3.2; contrast without preparation in AKI worsens renal injury,,
AKI-STAGE3-NO-MAGNESIUM-ANTACIDS,kdigo_aki_full,KDIGO AKI 2012 Full,aki_stage_3_management,HIGH,FORBIDDEN,True,give_magnesium_containing_antacids,"Clinical scenario: True
Context: Converted from unconditional: magnesium-containing antacids accumulate in severe AKI with reduced clearance, causing hypermagnesemia
Question: Is it safe to give magnesium containing antacids?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated",KDIGO AKI 2012 Section 3.3; magnesium accumulates in severe AKI causing toxicity,,
CAKI-METFORMIN-HOLD-48H,kdigo_contrast_aki,KDIGO Contrast-Associated AKI Prevention,risk_assessment,HIGH,REQUIRED,'metformin' in patient.medications,"hold_metformin_before_contrast, hold_metformin_48h_post","Clinical scenario: patient is on metformin
Context: Metformin must be held before and 48h after iodinated contrast.
Question: Should the clinician hold metformin before contrast, hold metformin 48h post?
[ ] Yes, required  [ ] No, not needed  [ ] Depends (explain)","Yes, required",KDIGO Contrast AKI; ACR Manual on Contrast Media 2024,,
CAKI-METFORMIN-HOLD-48H-FORBIDDEN,kdigo_contrast_aki,KDIGO Contrast-Associated AKI Prevention,risk_assessment,HIGH,FORBIDDEN,'metformin' in patient.medications,"continue_metformin_during_contrast_study, restart_metformin_before_48h_post_contrast","Clinical scenario: patient is on metformin
Context: Metformin must be held before contrast and for 48h after; contrast-induced AKI impairs metformin clearance causing lactic acidosis.
Question: Is it safe to continue metformin during contrast study, restart metformin before 48h post contrast?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated",KDIGO Contrast AKI 2012; ACR Contrast Manual 2023; metformin with contrast-induced AKI causes lactic acidosis,,
CAKI-HIGH-RISK-PREHYDRATE,kdigo_contrast_aki,KDIGO Contrast-Associated AKI Prevention,risk_assessment,HIGH,REQUIRED,patient.labs.egfr < 30,"prehydrate_iv_ns, use_lowest_contrast_volume","Clinical scenario: eGFR < 30
Context: eGFR <30 is high risk for contrast nephropathy. Pre-hydration mandatory.
Question: Should the clinician prehydrate iv ns, use lowest contrast volume?
[ ] Yes, required  [ ] No, not needed  [ ] Depends (explain)","Yes, required","KDIGO Contrast AKI; Mehran R, JACC 2004",,
CAKI-HIGH-RISK-PREHYDRATE-FORBIDDEN,kdigo_contrast_aki,KDIGO Contrast-Associated AKI Prevention,risk_assessment,HIGH,FORBIDDEN,patient.labs.egfr < 30,"give_contrast_without_prehydration_high_risk, use_high_osmolar_contrast_in_high_risk","Clinical scenario: eGFR < 30
Context: High-risk patients require prehydration before contrast; high-osmolar contrast agents significantly increase nephrotoxicity.
Question: Is it safe to give contrast without prehydration high risk, use high osmolar contrast in high risk?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated",KDIGO Contrast AKI 2012; high-osmolar contrast increases nephrotoxicity risk 2-3x; prehydration reduces risk by 40%,,
CAKI-NSAID-AVOID,kdigo_contrast_aki,KDIGO Contrast-Associated AKI Prevention,risk_assessment,HIGH,FORBIDDEN,'nsaid' in patient.medications,continue_nsaid_with_contrast,"Clinical scenario: patient is on nsaid
Context: NSAIDs with contrast multiply nephrotoxicity risk.
Question: Is it safe to continue nsaid with contrast?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated",KDIGO Contrast AKI 2012,,
CAKI-CKD-PREP-REQUIRED,kdigo_contrast_aki,KDIGO Contrast-Associated AKI Prevention,risk_assessment,HIGH,FORBIDDEN,'ckd_stage_3' in patient.comorbidities or 'ckd_stage_4' in patient.comorbidities or 'ckd' in str(patient.comorbidities),"give_contrast_without_preparation, skip_prehydration, give_high_osmolar_contrast","Clinical scenario: patient has ckd stage 3 OR patient has ckd stage 4 OR 'ckd' in str(patient.comorbidities)
Context: CKD patients require prehydration and low-osmolar contrast before any contrast exposure.
Question: Is it safe to give contrast without preparation, skip prehydration, give high osmolar contrast?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated",KDIGO Contrast AKI 2024; ACR Manual on Contrast Media,,
CAKI-AMINOGLYCOSIDE-AVOID,kdigo_contrast_aki,KDIGO Contrast-Associated AKI Prevention,risk_assessment,HIGH,FORBIDDEN,'aminoglycoside' in patient.medications or 'gentamicin' in patient.medications,"continue_aminoglycoside_with_contrast, give_aminoglycoside","Clinical scenario: patient is on aminoglycoside OR patient is on gentamicin
Context: Aminoglycosides synergize nephrotoxicity with contrast agents.
Question: Is it safe to continue aminoglycoside with contrast, give aminoglycoside?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated","KDIGO Contrast AKI 2012; Lopez-Novoa JM, Kidney Int 2011",,
CAKI-SPECIFIC-NEPHROTOXIN-HOLD,kdigo_contrast_aki,KDIGO Contrast-Associated AKI Prevention,risk_assessment,HIGH,REQUIRED,'vancomycin' in patient.medications or 'amphotericin' in patient.medications or 'cyclosporine' in patient.medications,"hold_nephrotoxin_before_contrast, monitor_drug_levels","Clinical scenario: patient is on vancomycin OR patient is on amphotericin OR patient is on cyclosporine
Context: Specific nephrotoxins should be held or monitored around contrast exposure.
Question: Should the clinician hold nephrotoxin before contrast, monitor drug levels?
[ ] Yes, required  [ ] No, not needed  [ ] Depends (explain)","Yes, required",KDIGO Contrast AKI 2012; ACR Manual on Contrast Media 2024,,
CAKI-SPECIFIC-NEPHROTOXIN-HOLD-FORBIDDEN,kdigo_contrast_aki,KDIGO Contrast-Associated AKI Prevention,risk_assessment,HIGH,FORBIDDEN,'vancomycin' in patient.medications or 'amphotericin' in patient.medications or 'cyclosporine' in patient.medications,"continue_nephrotoxin_during_contrast_exposure, give_nsaid_periprocedural_with_contrast","Clinical scenario: patient is on vancomycin OR patient is on amphotericin OR patient is on cyclosporine
Context: Concurrent nephrotoxins with contrast create additive renal injury; NSAIDs must be held periprocedurally.
Question: Is it safe to continue nephrotoxin during contrast exposure, give nsaid periprocedural with contrast?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated",KDIGO Contrast AKI 2012; concurrent nephrotoxins with contrast create additive renal injury,,
CAKI-CKD-PREP-SPECIFIC,kdigo_contrast_aki,KDIGO Contrast-Associated AKI Prevention,risk_assessment,HIGH,FORBIDDEN,"patient.labs.get('egfr', 90) < 45 and ('ckd' in patient.comorbidities or 'diabetes' in patient.comorbidities)","give_contrast_without_isotonic_prehydration_in_ckd, use_high_volume_contrast_in_ckd_diabetes","Clinical scenario: patient.labs.get('egfr', 90) < 45 AND (patient has ckd OR patient has diabetes)
Context: CKD with diabetes doubles contrast nephropathy risk; isotonic prehydration and low-volume contrast are mandatory.
Question: Is it safe to give contrast without isotonic prehydration in ckd, use high volume contrast in ckd diabetes?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated",KDIGO Contrast AKI 2012; CKD + diabetes doubles contrast nephropathy risk; mandatory low-volume iso-osmolar + prehydration,,
CAKI-HIGH-NO-CONTRAST-WITHOUT-HYDRATION,kdigo_contrast_aki,KDIGO Contrast-Associated AKI Prevention,high_risk_pathway,HIGH,FORBIDDEN,"patient.labs.get('egfr', 90) < 60",administer_contrast_without_hydration,"Clinical scenario: patient.labs.get('egfr', 90) < 60
Context: Converted from unconditional: contrast without hydration is harmful when eGFR <60; pre-hydration reduces CA-AKI incidence by 50%
Question: Is it safe to administer contrast without hydration?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated",KDIGO 2024 CKD Section 4.3.2; pre-hydration mandatory in eGFR <60,,
CAKI-HIGH-NO-REPEAT-CONTRAST,kdigo_contrast_aki,KDIGO Contrast-Associated AKI Prevention,high_risk_pathway,HIGH,FORBIDDEN,"patient.labs.get('egfr', 90) < 60",repeat_contrast_within_48h,"Clinical scenario: patient.labs.get('egfr', 90) < 60
Context: Converted from unconditional: repeated contrast within 48h in CKD patients (eGFR <60) causes cumulative nephrotoxicity
Question: Is it safe to repeat contrast within 48h?
[ ] Yes, safe  [ ] No, contraindicated  [ ] Depends (explain)","No, contraindicated",KDIGO 2024 CKD Section 4.3.2; repeated contrast within 48h multiplies AKI risk,,
